UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days,Target_Customers
U105221,1,4,766,PR100003,ANDROID,PR100209,0,3,0
U122996,0,0,143,Product101,WINDOWS,PR100102,0,0,0
U132592,0,0,124,Product101,WINDOWS,PR100006,0,0,0
U117568,1,1,70,PR100106,ANDROID,PR100106,1,0,0
U124556,0,0,1511,Product101,WINDOWS,PR100070,0,0,0
U111013,1,1,688,PR101004,WINDOWS,PR100177,0,1,0
U117984,0,2,61,PR100612,ANDROID,PR102602,0,0,0
U129946,0,0,1994,Product101,WINDOWS,PR100544,0,0,0
U118344,0,6,75,PR100166,WINDOWS,PR100017,0,0,0
U119122,0,1,2093,PR100868,WINDOWS,PR101191,0,0,0
U107238,1,1,192,PR100504,WINDOWS,PR100504,1,0,0
U113191,0,0,91,Product101,WINDOWS,PR100051,0,0,0
U120744,0,2,114,PR100062,WINDOWS,PR100062,0,0,0
U121291,0,1,920,PR100393,WINDOWS,Product101,0,0,0
U107493,1,6,52,PR104540,WINDOWS,PR100513,5,18,0
U128382,0,1,775,PR100192,MAC OS X,PR100192,0,0,0
U116570,1,1,187,PR100102,WINDOWS,Product101,0,1,0
U136867,0,0,87,Product101,WINDOWS,Product101,0,0,0
U114961,1,2,83,PR100403,WINDOWS,PR100403,1,0,0
U104434,1,3,1200,PR100875,WINDOWS,PR101282,3,9,0
U114119,1,2,338,PR100166,ANDROID,PR100166,1,0,0
U110390,1,2,189,PR100753,WINDOWS,PR100844,0,0,0
U105304,1,1,71,PR100236,WINDOWS,PR100236,1,1,0
U124633,0,1,93,PR100771,ANDROID,PR100771,0,0,0
U122955,0,1,131,PR100102,ANDROID,PR100102,0,0,0
U121833,0,3,293,PR100133,WINDOWS,PR100390,0,0,0
U121515,0,3,408,PR100250,WINDOWS,PR100250,0,0,0
U110350,2,10,129,PR100134,WINDOWS,PR100209,4,6,0
U118029,0,1,76,PR100243,MAC OS X,PR100243,0,0,0
U119905,0,1,266,PR100997,WINDOWS,PR100997,0,0,0
U106396,1,3,635,PR100753,MAC OS X,PR100293,1,1,0
U127714,0,1,1734,PR100397,LINUX,PR100397,0,0,0
U112542,2,2,55,PR100065,WINDOWS,PR100975,2,1,0
U112979,2,2,2256,PR100352,ANDROID,PR100352,2,0,0
U125514,0,1,103,PR100199,ANDROID,PR100199,0,0,0
U106191,1,1,228,PR100771,WINDOWS,Product101,0,1,0
U130927,0,0,290,Product101,ANDROID,PR100564,0,0,0
U109062,2,2,543,PR100794,WINDOWS,PR100794,3,2,0
U130165,0,0,601,Product101,WINDOWS,Product101,0,0,0
U134516,0,0,43,Product101,MAC OS X,PR100040,0,0,0
U131505,0,0,126,Product101,ANDROID,PR100102,0,0,0
U117520,1,3,459,PR100128,WINDOWS,PR100238,1,1,0
U112352,1,2,417,PR100102,MAC OS X,PR101301,1,0,0
U125669,0,3,56,PR100145,ANDROID,PR100499,0,0,0
U128919,0,0,106,Product101,ANDROID,PR100102,0,0,0
U133355,0,0,47,Product101,WINDOWS,Product101,0,0,0
U111506,3,3,173,PR100096,WINDOWS,PR100051,4,14,0
U120533,0,9,199,PR100449,LINUX,PR100287,0,0,0
U110930,1,1,622,PR101049,WINDOWS,Product101,0,3,0
U108450,1,1,1018,PR100147,WINDOWS,PR100147,1,1,0
U110035,1,4,1465,PR101575,ANDROID,PR100280,1,0,0
U120039,0,8,572,PR101008,WINDOWS,PR101008,0,0,0
U129515,0,0,122,Product101,WINDOWS,PR100252,0,0,0
U118088,0,2,846,PR100459,ANDROID,PR100630,0,0,0
U131906,0,0,575,Product101,WINDOWS,PR100309,0,0,0
U127746,0,0,110,Product101,WINDOWS,PR100041,0,0,0
U119295,0,6,67,PR100850,WINDOWS,PR100145,0,0,0
U128471,0,0,328,Product101,WINDOWS,PR100128,0,0,0
U136570,0,0,180,Product101,WINDOWS,Product101,0,0,0
U124827,0,3,1015,PR100134,WINDOWS,PR100196,0,0,0
U112175,1,1,204,PR100017,MAC OS X,Product101,0,1,0
U107150,1,2,259,PR100123,WINDOWS,PR100072,2,6,0
U104250,2,5,269,PR100390,WINDOWS,PR100446,6,1,0
U118777,0,1,761,PR100176,WINDOWS,PR100176,0,0,0
U116493,1,1,669,PR100371,ANDROID,PR100371,1,0,0
U125685,0,1,147,PR100500,WINDOWS,Product101,0,0,0
U135090,0,0,1594,Product101,WINDOWS,Product101,0,0,0
U115984,1,2,139,PR100088,WINDOWS,Product101,0,1,0
U101433,1,1,877,PR100115,ANDROID,PR100115,1,0,0
U110896,3,17,119,PR100095,WINDOWS,PR100390,26,51,1
U114888,1,4,345,PR100044,UBUNTU,PR100166,0,4,0
U106853,2,1,1579,PR100340,WINDOWS,PR100340,3,3,0
U121810,0,2,107,PR100055,WINDOWS,PR100102,0,0,0
U122509,0,0,1728,Product101,MAC OS X,PR100142,0,0,0
U128053,0,1,55,PR100145,WINDOWS,PR100145,0,0,0
U120797,0,1,82,PR100844,ANDROID,PR100844,0,0,0
U131512,0,0,392,Product101,WINDOWS,PR100200,0,0,0
U112833,1,1,795,PR100937,WINDOWS,PR100937,1,2,0
U126965,0,1,134,PR100200,IOS,PR100200,0,0,0
U111634,1,1,102,PR100145,MAC OS X,Product101,0,1,0
U114630,1,1,553,PR100564,WINDOWS,PR100564,2,0,0
U108701,1,4,328,PR100732,ANDROID,PR100732,3,3,0
U124939,0,3,768,PR100136,MAC OS X,PR100248,0,0,0
U119476,0,1,45,PR100378,WINDOWS,Product101,0,0,0
U115133,1,1,164,PR100166,ANDROID,Product101,0,2,0
U111552,1,1,95,PR100052,ANDROID,PR100052,1,0,0
U104987,1,1,2126,PR100044,ANDROID,PR100044,4,2,0
U105522,4,25,2256,PR100166,MAC OS X,PR100542,13,18,0
U133813,0,0,51,Product101,ANDROID,Product101,0,0,0
U103179,0,8,2084,PR100059,WINDOWS,PR100934,0,0,0
U125920,0,1,173,PR100017,WINDOWS,PR100017,0,0,0
U135033,0,0,44,Product101,WINDOWS,PR100021,0,0,0
U103326,1,3,604,PR100629,MAC OS X,PR100910,8,6,0
U118869,0,1,222,PR100788,ANDROID,Product101,0,0,0
U100892,2,8,675,PR100145,WINDOWS,PR101582,2,6,0
U118462,0,1,362,PR100276,WINDOWS,PR100276,0,0,0
U135370,0,0,141,Product101,WINDOWS,Product101,0,0,0
U105597,1,5,132,PR100456,WINDOWS,PR100458,0,5,0
U110927,1,3,136,PR100432,ANDROID,PR100453,1,0,0
U120709,0,3,42,PR100055,WINDOWS,PR100055,0,0,0
U131726,0,0,1614,Product101,WINDOWS,PR100200,0,0,0
U128137,0,2,70,PR100885,ANDROID,PR100885,0,0,0
U100233,0,4,237,PR100339,WINDOWS,PR100152,0,0,0
U130564,0,0,289,Product101,WINDOWS,Product101,0,0,0
U122050,0,1,74,PR100017,WINDOWS,PR100017,0,0,0
U102188,3,2,148,PR100578,WINDOWS,PR100578,5,0,0
U131579,0,0,762,Product101,LINUX,PR100017,0,0,0
U105746,4,8,1199,PR100123,WINDOWS,PR100072,17,16,0
U134321,0,0,647,Product101,ANDROID,Product101,0,0,0
U118651,0,3,1335,PR100193,WINDOWS,PR100096,0,0,0
U126865,0,1,118,PR100017,WINDOWS,PR100621,0,0,0
U116607,1,2,58,PR100170,WINDOWS,PR100170,1,0,0
U105448,2,1,281,PR100200,ANDROID,PR100200,10,13,0
U105193,2,2,65,PR100005,WINDOWS,PR100113,2,0,0
U113449,2,4,1221,PR100312,UBUNTU,PR100556,3,1,0
U109675,1,2,610,PR102648,WINDOWS,PR100051,2,1,0
U111572,2,4,243,PR100047,MAC OS X,PR100113,3,20,0
U121989,0,2,346,PR100070,WINDOWS,PR100357,0,0,0
U132676,0,0,69,Product101,WINDOWS,PR100028,0,0,0
U126738,0,0,104,Product101,ANDROID,Product101,0,0,0
U110902,1,2,607,PR100102,ANDROID,PR101446,1,0,0
U130920,0,0,866,Product101,ANDROID,PR100575,0,0,0
U102899,5,7,416,PR100166,WINDOWS,PR100166,15,12,0
U131351,0,0,618,Product101,IOS,PR100047,0,0,0
U114150,2,3,71,PR100126,WINDOWS,PR100126,1,61,0
U127342,0,1,194,PR100123,WINDOWS,PR100123,0,0,0
U135372,0,0,57,Product101,ANDROID,PR100219,0,0,0
U117355,1,1,55,PR100143,WINDOWS,PR100020,2,6,0
U131340,0,0,61,Product101,ANDROID,PR102804,0,0,0
U129409,0,0,89,Product101,UBUNTU,PR100083,0,0,0
U111618,1,1,732,PR100470,ANDROID,PR100470,1,1,0
U134060,0,0,664,Product101,WINDOWS,PR100307,0,0,0
U136418,0,0,62,Product101,UBUNTU,PR100225,0,0,0
U117439,1,1,151,PR100102,ANDROID,Product101,0,0,0
U110360,4,7,1287,PR100166,WINDOWS,PR100044,16,25,1
U104654,1,1,145,PR101003,ANDROID,Product101,0,3,0
U122672,0,3,88,PR100027,WINDOWS,PR100138,0,0,0
U120199,0,3,398,PR100291,ANDROID,PR100291,0,0,0
U123547,0,1,339,PR101024,ANDROID,PR101024,0,0,0
U106118,4,5,82,PR100344,WINDOWS,PR100403,8,9,0
U105459,2,4,239,PR100102,ANDROID,PR100450,1,2,0
U114486,1,3,89,PR101251,MAC OS X,PR100241,1,0,0
U120092,0,1,444,PR100054,UBUNTU,PR100054,0,0,0
U130636,0,0,81,Product101,MAC OS X,PR100510,0,0,0
U101133,0,0,65,Product101,WINDOWS,PR100485,0,0,0
U116620,1,1,96,PR100010,WINDOWS,PR100010,2,19,0
U104562,1,1,44,PR100051,ANDROID,PR100051,1,0,0
U110363,1,5,346,PR102447,WINDOWS,PR102447,1,2,0
U117021,1,4,106,PR100070,WINDOWS,PR100469,9,2,0
U108941,0,3,105,PR100197,MAC OS X,PR100003,0,0,0
U103472,1,2,270,PR101112,WINDOWS,PR100130,1,0,0
U114003,1,1,57,PR100121,WINDOWS,PR100121,1,0,0
U124165,0,4,66,PR100885,WINDOWS,PR105648,0,0,0
U127495,0,1,113,PR100102,WINDOWS,Product101,0,0,0
U117357,1,1,435,PR100102,MAC OS X,PR100223,0,1,0
U126984,0,1,113,PR102072,WINDOWS,PR102072,0,0,0
U133163,0,0,139,Product101,WINDOWS,PR100187,0,0,0
U135376,0,0,438,Product101,WINDOWS,Product101,0,0,0
U103687,0,1,366,PR100086,WINDOWS,PR100086,0,0,0
U122098,0,1,1270,PR100166,MAC OS X,PR100166,0,0,0
U106519,1,2,113,PR103262,WINDOWS,PR103262,1,3,0
U121163,0,1,126,PR100450,WINDOWS,PR100450,0,0,0
U115414,1,8,445,PR100200,WINDOWS,PR100095,10,15,0
U104515,1,1,52,PR100200,WINDOWS,PR100200,1,5,0
U106365,1,7,42,PR100051,WINDOWS,PR102234,3,3,0
U104743,1,4,153,PR100017,ANDROID,PR100802,5,2,0
U107360,0,0,121,Product101,WINDOWS,PR100275,0,0,0
U126444,0,0,2020,Product101,ANDROID,PR101470,0,0,0
U118127,0,1,249,PR100102,ANDROID,Product101,0,0,0
U101909,0,1,145,PR100113,WINDOWS,PR100113,0,0,0
U126292,0,4,119,PR100222,WINDOWS,PR100401,0,0,0
U126276,0,0,74,Product101,WINDOWS,Product101,0,0,0
U129126,0,0,1608,Product101,ANDROID,Product101,0,0,0
U116904,1,14,92,PR100017,ANDROID,PR100040,27,24,0
U118254,0,1,657,PR100135,WINDOWS,PR100135,0,0,0
U133208,0,0,956,Product101,WINDOWS,PR100709,0,0,0
U114623,2,13,60,PR100319,WINDOWS,PR100044,10,15,0
U135666,0,0,1669,Product101,IOS,PR101381,0,0,0
U112270,1,1,79,PR100200,WINDOWS,Product101,0,12,0
U107306,1,1,1077,PR100606,ANDROID,PR100606,1,0,0
U130802,0,0,247,Product101,WINDOWS,PR100562,0,0,0
U112971,1,1,134,PR100070,WINDOWS,PR100070,0,1,0
U100755,3,4,1574,PR100166,WINDOWS,PR100390,4,4,0
U117884,0,2,50,PR100114,WINDOWS,PR100047,0,0,0
U124575,0,1,151,PR100254,WINDOWS,PR100254,0,0,0
U116779,1,1,1106,PR100102,ANDROID,PR100102,1,4,0
U101112,2,9,75,PR100470,WINDOWS,PR100390,9,27,0
U100933,3,5,310,PR100283,WINDOWS,PR100244,7,6,0
U105061,1,1,426,PR100359,WINDOWS,PR100359,1,0,0
U115471,2,3,52,PR100513,WINDOWS,PR100909,2,2,0
U115861,2,4,46,PR100208,WINDOWS,PR100208,7,2,0
U135942,0,0,1060,Product101,MAC OS X,Product101,0,0,0
U116980,0,3,371,PR100152,WINDOWS,PR100152,0,0,0
U117146,1,1,321,PR100102,WINDOWS,PR100102,1,1,0
U100355,2,1,434,PR100676,ANDROID,PR100676,3,0,0
U118419,0,4,152,PR100244,WINDOWS,PR100545,0,0,0
U135835,0,0,60,Product101,WINDOWS,PR100345,0,0,0
U119090,0,3,46,PR100209,WINDOWS,PR100682,0,0,0
U117247,1,2,92,PR100332,ANDROID,PR100070,1,0,0
U120779,0,1,633,PR100852,ANDROID,PR100852,0,0,0
U109829,1,1,935,PR100044,WINDOWS,PR100044,1,3,0
U112541,1,1,398,PR100753,ANDROID,PR100753,1,0,0
U110161,1,1,120,PR100965,WINDOWS,PR100965,1,0,0
U108669,4,4,52,PR100390,WINDOWS,PR100390,7,12,0
U105227,2,1,336,PR100055,WINDOWS,PR100055,2,0,0
U107706,1,1,485,PR100138,WINDOWS,PR100138,1,0,0
U108348,1,1,417,PR100749,ANDROID,Product101,0,1,0
U119762,0,2,411,PR100844,ANDROID,PR100844,0,0,0
U100926,3,3,1077,PR100540,WINDOWS,PR105674,3,64,0
U101088,6,22,1533,PR100051,WINDOWS,PR100316,19,33,1
U121275,0,2,720,PR102648,WINDOWS,PR100017,0,0,0
U105248,2,3,326,PR100785,WINDOWS,PR100785,1,3,0
U130170,0,0,463,Product101,MAC OS X,Product101,0,0,0
U108723,1,1,64,PR100102,WINDOWS,Product101,0,4,0
U101310,0,0,837,Product101,LINUX,PR100413,0,0,0
U100812,1,1,228,PR100773,WINDOWS,PR100773,0,2,0
U128366,0,1,660,PR100102,WINDOWS,PR100102,0,0,0
U120581,0,3,1259,PR100017,WINDOWS,PR100166,0,0,0
U126404,0,1,570,PR100052,WINDOWS,PR100325,0,0,0
U111563,3,2,408,PR100094,MAC OS X,PR100070,2,1,0
U114920,2,9,341,PR101923,WINDOWS,PR101013,3,10,0
U119050,0,1,409,PR100162,WINDOWS,PR100162,0,0,0
U103798,1,7,1190,PR100017,WINDOWS,PR104129,7,6,0
U125469,0,2,587,PR100250,WINDOWS,PR100017,0,0,0
U121709,0,1,1604,PR100017,WINDOWS,PR100017,0,0,0
U125994,0,1,50,PR100226,WINDOWS,Product101,0,0,0
U115512,1,2,175,PR100017,ANDROID,PR100145,3,1,0
U101707,2,31,108,PR100390,WINDOWS,PR100444,39,40,1
U104683,2,4,178,PR100558,ANDROID,PR100102,5,20,0
U136101,0,0,622,Product101,LINUX,Product101,0,0,0
U111206,1,1,481,PR100917,WINDOWS,PR100917,1,0,0
U135718,0,0,76,Product101,WINDOWS,PR100200,0,0,0
U132602,0,0,64,Product101,WINDOWS,PR100142,0,0,0
U112171,1,1,107,PR100071,WINDOWS,PR100071,1,2,0
U120158,0,6,179,PR101760,WINDOWS,PR100321,0,0,0
U118378,0,1,54,PR101470,WINDOWS,PR100554,0,0,0
U125924,0,6,944,PR100123,WINDOWS,PR100595,0,0,0
U110189,3,4,668,PR100877,WINDOWS,PR100245,6,3,0
U119901,0,1,157,PR100185,ANDROID,PR100185,0,0,0
U120110,0,1,151,PR100910,WINDOWS,Product101,0,0,0
U110310,1,1,185,PR100166,WINDOWS,PR100166,1,0,0
U105255,1,1,67,PR100269,WINDOWS,Product101,1,16,0
U106768,0,0,446,Product101,WINDOWS,Product101,0,0,0
U113665,1,1,1615,PR100378,WINDOWS,PR100378,1,0,0
U131936,0,0,1694,Product101,WINDOWS,PR100102,0,0,0
U111263,1,1,121,PR100070,ANDROID,PR100070,1,0,0
U129926,0,0,1194,Product101,WINDOWS,PR100134,0,0,0
U114932,0,0,48,Product101,WINDOWS,Product101,0,0,0
U125113,0,1,42,PR100241,WINDOWS,PR100047,0,0,0
U136965,0,0,242,Product101,ANDROID,PR100709,0,0,0
U109838,1,1,562,PR100047,WINDOWS,PR100047,1,0,0
U105372,4,4,76,PR100248,WINDOWS,PR100087,4,3,0
U108000,1,1,643,PR100396,WINDOWS,Product101,0,9,0
U127173,0,1,167,PR100739,ANDROID,Product101,0,0,0
U122691,0,5,686,PR100500,WINDOWS,PR100137,0,0,0
U117951,0,2,67,PR100558,WINDOWS,PR100558,0,0,0
U134012,0,0,109,Product101,ANDROID,PR100901,0,0,0
U114917,1,1,162,PR100872,MAC OS X,PR100872,2,1,0
U136864,0,0,56,Product101,ANDROID,PR100070,0,0,0
U128576,0,0,92,Product101,WINDOWS,PR100113,0,0,0
U102683,0,4,53,PR100762,MAC OS X,PR100910,0,0,0
U116252,1,1,1574,PR100192,WINDOWS,Product101,0,0,0
U132977,0,0,75,Product101,WINDOWS,Product101,0,0,0
U104255,1,3,349,PR101648,WINDOWS,PR100844,2,4,0
U101432,1,2,316,PR100352,ANDROID,PR100352,3,0,0
U123015,0,1,51,PR100796,ANDROID,PR100796,0,0,0
U136889,0,0,1318,Product101,WINDOWS,PR101041,0,0,0
U136800,0,0,77,Product101,ANDROID,PR100023,0,0,0
U136823,0,0,940,Product101,WINDOWS,Product101,0,0,0
U118067,0,8,81,PR100017,ANDROID,PR100017,0,0,0
U100141,2,6,56,PR100316,WINDOWS,PR100316,4,8,0
U132017,0,0,69,Product101,WINDOWS,Product101,0,0,0
U120646,0,1,100,PR100054,WINDOWS,PR100054,0,0,0
U113087,1,1,81,PR100017,WINDOWS,Product101,0,0,0
U133344,0,0,1597,Product101,WINDOWS,PR100319,0,0,0
U136282,0,0,664,Product101,WINDOWS,Product101,0,0,0
U134682,0,0,42,Product101,WINDOWS,PR100072,0,0,0
U129029,0,0,151,Product101,WINDOWS,PR100489,0,0,0
U118450,0,0,53,Product101,ANDROID,PR100017,0,0,0
U103520,0,3,227,PR100095,WINDOWS,PR100102,0,0,0
U129593,0,0,58,Product101,ANDROID,Product101,0,0,0
U108622,0,0,965,Product101,WINDOWS,PR100064,0,0,0
U105635,1,1,85,PR100145,WINDOWS,PR100145,1,0,0
U136780,0,0,680,Product101,WINDOWS,PR100397,0,0,0
U126358,0,1,471,PR100017,WINDOWS,PR100017,0,0,0
U124995,0,3,58,PR100277,WINDOWS,PR100020,0,0,0
U108058,2,4,130,PR100760,WINDOWS,PR100760,4,4,0
U100904,0,0,613,Product101,MAC OS X,PR100431,0,0,0
U114135,1,1,54,PR103208,WINDOWS,PR103208,1,0,0
U130679,0,0,122,Product101,WINDOWS,PR101815,0,0,0
U117332,1,2,235,PR100015,ANDROID,PR100015,0,0,0
U126559,0,1,72,PR100471,LINUX,PR100471,0,0,0
U106010,1,8,111,PR100558,WINDOWS,PR100428,1,0,0
U117933,0,1,301,PR100178,WINDOWS,PR100178,0,0,0
U118540,0,3,70,PR100481,WINDOWS,PR101470,0,0,0
U123905,0,8,351,PR100166,MAC OS X,PR100166,0,0,0
U117087,0,2,997,PR100312,WINDOWS,PR100102,0,0,0
U110218,1,4,254,PR100434,UBUNTU,PR100166,1,18,0
U122770,0,1,466,PR100661,WINDOWS,PR100661,0,0,0
U118521,0,1,623,PR100348,ANDROID,Product101,0,0,0
U136090,0,0,494,Product101,ANDROID,PR100153,0,0,0
U125604,0,1,438,PR100226,WINDOWS,Product101,0,0,0
U129213,0,0,93,Product101,WINDOWS,PR101342,0,0,0
U105556,2,4,1894,PR100465,WINDOWS,PR100102,1,0,0
U134736,0,0,1125,Product101,MAC OS X,Product101,0,0,0
U106849,1,1,50,PR100152,WINDOWS,PR100152,1,0,0
U110407,1,2,392,PR100060,WINDOWS,PR100060,1,0,0
U105866,1,2,946,PR100044,WINDOWS,PR100044,1,1,0
U124926,0,1,823,PR104635,ANDROID,PR104635,0,0,0
U117941,0,1,103,PR100036,WINDOWS,PR100036,0,0,0
U106784,3,3,846,PR101522,ANDROID,PR100236,3,1,0
U109877,1,0,379,Product101,IOS,Product101,0,1,0
U115645,1,1,446,PR101013,WINDOWS,Product101,0,2,0
U110885,1,4,66,PR100562,ANDROID,PR101233,4,0,0
U117062,1,7,93,PR100219,ANDROID,PR100910,8,3,0
U105017,2,31,59,PR100390,ANDROID,PR100072,83,69,1
U126731,0,3,993,PR100868,WINDOWS,PR110070,0,0,0
U127857,0,0,255,Product101,WINDOWS,PR100275,0,0,0
U118509,0,0,511,Product101,ANDROID,Product101,0,0,0
U116647,1,2,122,PR100099,WINDOWS,PR100102,1,1,0
U124564,0,1,238,PR100040,ANDROID,PR100040,0,0,0
U120242,0,1,199,PR100102,WINDOWS,PR100102,0,0,0
U102311,2,6,295,PR100135,WINDOWS,PR100044,2,3,0
U117195,1,2,93,PR100219,ANDROID,PR100219,4,1,0
U126193,0,1,271,PR100771,WINDOWS,PR100771,0,0,0
U128969,0,0,772,Product101,WINDOWS,Product101,0,0,0
U101536,4,15,288,PR100166,WINDOWS,PR100166,7,17,0
U119974,0,1,301,PR100150,WINDOWS,Product101,0,0,0
U130371,0,0,689,Product101,WINDOWS,PR100202,0,0,0
U100732,0,1,585,PR101470,WINDOWS,PR101470,0,0,0
U118978,0,1,760,PR100307,WINDOWS,PR100307,0,0,0
U106795,3,4,649,PR100202,WINDOWS,PR100017,4,7,0
U105875,1,2,170,PR100036,MAC OS X,PR100036,1,25,0
U104903,1,4,664,PR100017,WINDOWS,PR100390,3,1,0
U104531,5,2,794,PR101146,WINDOWS,PR101146,4,1,0
U105016,1,2,1105,PR100163,WINDOWS,PR100163,0,1,0
U106588,4,2,107,PR100676,ANDROID,PR100676,2,0,0
U132898,0,0,350,Product101,WINDOWS,PR100153,0,0,0
U112215,2,2,89,PR100107,WINDOWS,PR100764,1,1,0
U128961,0,0,984,Product101,WINDOWS,PR100081,0,0,0
U121354,0,0,142,Product101,WINDOWS,PR100102,0,0,0
U133404,0,0,450,Product101,WINDOWS,PR100802,0,0,0
U135239,0,0,44,Product101,WINDOWS,PR100120,0,0,0
U121995,0,2,53,PR100357,WINDOWS,PR100070,0,0,0
U100938,1,6,862,PR100096,WINDOWS,PR100268,2,0,0
U108020,1,6,109,PR100017,ANDROID,PR100051,3,6,0
U123452,0,1,398,PR100017,WINDOWS,PR100017,0,0,0
U107475,1,1,593,PR100676,ANDROID,PR100676,1,0,0
U127716,0,1,294,PR100030,WINDOWS,PR100321,0,0,0
U118877,0,1,222,PR101249,ANDROID,PR101249,0,0,0
U120602,0,0,548,Product101,ANDROID,PR102072,0,0,0
U124572,0,2,775,PR101027,WINDOWS,PR101907,0,0,0
U103958,4,12,343,PR100232,WINDOWS,PR100515,13,21,0
U100461,4,1,50,PR100060,WINDOWS,PR100060,8,2,0
U123043,0,1,128,PR100017,ANDROID,PR100872,0,0,0
U109056,1,2,576,PR100039,ANDROID,PR101077,2,2,0
U126333,0,1,90,PR100500,WINDOWS,Product101,0,0,0
U123247,0,1,917,PR100298,WINDOWS,PR100298,0,0,0
U132579,0,0,42,Product101,WINDOWS,PR100634,0,0,0
U131560,0,0,57,Product101,ANDROID,PR100479,0,0,0
U111935,1,1,143,PR100870,ANDROID,PR100870,1,0,0
U122166,0,5,319,PR100052,WINDOWS,PR100307,0,0,0
U129074,0,0,234,Product101,MAC OS X,PR101865,0,0,0
U132000,0,0,130,Product101,WINDOWS,Product101,0,0,0
U108113,3,1,173,PR100166,WINDOWS,PR100166,2,0,0
U111062,2,1,79,PR100017,WINDOWS,PR100017,2,0,0
U123722,0,2,409,PR100014,MAC OS X,PR100466,0,0,0
U133477,0,0,142,Product101,ANDROID,PR100319,0,0,0
U117617,1,2,146,PR101013,WINDOWS,PR101013,0,0,0
U128860,0,0,1383,Product101,WINDOWS,PR100506,0,0,0
U136707,0,0,666,Product101,ANDROID,PR100018,0,0,0
U113264,1,1,65,PR100853,MAC OS X,Product101,0,0,0
U129922,0,0,2083,Product101,WINDOWS,Product101,0,0,0
U110553,1,3,306,PR100885,ANDROID,PR100987,4,0,0
U134818,0,0,398,Product101,MAC OS X,Product101,0,0,0
U113202,1,3,53,PR100250,WINDOWS,PR100250,0,1,0
U100690,0,0,112,Product101,WINDOWS,Product101,0,0,0
U113610,1,3,234,PR100910,ANDROID,PR100910,2,3,0
U125433,0,1,1048,PR101961,WINDOWS,Product101,0,0,0
U110593,2,3,368,PR100017,ANDROID,PR100017,3,0,0
U116914,1,1,923,PR100386,WINDOWS,PR100001,0,2,0
U130825,0,0,235,Product101,WINDOWS,PR100450,0,0,0
U106282,1,1,193,PR100251,ANDROID,PR100251,1,0,0
U109849,1,1,131,PR100350,MAC OS X,PR100350,1,2,0
U117538,1,4,166,PR102165,ANDROID,PR100988,1,6,0
U128779,0,0,1341,Product101,LINUX,PR100102,0,0,0
U117744,1,2,243,PR100147,WINDOWS,PR100147,1,0,0
U107431,1,9,335,PR100330,WINDOWS,PR100330,0,0,0
U126950,0,9,141,PR100017,WINDOWS,PR100072,0,0,0
U122766,0,4,96,PR100095,MAC OS X,PR100390,0,0,0
U101184,0,1,616,PR100199,WINDOWS,PR100199,0,0,0
U105078,1,5,396,PR100025,ANDROID,PR100025,2,0,0
U105470,1,1,1189,PR100025,ANDROID,PR100023,0,2,0
U127160,0,1,207,PR100285,WINDOWS,PR100285,0,0,0
U126656,0,5,110,PR100102,ANDROID,PR100656,0,0,0
U107124,1,0,107,Product101,ANDROID,Product101,0,0,0
U126692,0,2,203,PR100906,WINDOWS,PR100906,0,0,0
U106011,3,14,55,PR100102,WINDOWS,PR100187,12,69,1
U111236,1,1,52,PR100086,ANDROID,PR100086,1,0,0
U103053,0,5,118,PR100880,ANDROID,PR100403,0,0,0
U101431,0,5,1176,PR100036,WINDOWS,PR100928,0,0,0
U120122,0,1,195,PR100151,ANDROID,Product101,0,0,0
U131809,0,0,54,Product101,MAC OS X,Product101,0,0,0
U117311,1,1,73,PR100069,LINUX,PR100069,0,1,0
U125961,0,2,346,PR100102,WINDOWS,PR100003,0,0,0
U110662,1,3,343,PR100102,ANDROID,PR100891,0,4,0
U116639,1,2,321,PR100010,ANDROID,PR100010,1,0,0
U133497,0,0,1141,Product101,WINDOWS,PR100002,0,0,0
U100305,2,2,637,PR100308,WINDOWS,PR100308,2,1,0
U132238,0,0,411,Product101,WINDOWS,PR100337,0,0,0
U126716,0,0,422,Product101,WINDOWS,Product101,0,0,0
U114919,1,2,730,PR100017,WINDOWS,PR100551,2,2,0
U133750,0,0,49,Product101,WINDOWS,PR100590,0,0,0
U124952,0,1,42,PR100758,WINDOWS,PR100758,0,0,0
U127820,0,1,155,PR100739,ANDROID,PR100739,0,0,0
U110069,2,4,46,PR100850,ANDROID,PR100428,14,2,0
U101808,1,3,313,PR100556,WINDOWS,PR103715,2,8,0
U108007,1,1,64,PR100753,IOS,PR100753,1,0,0
U114785,1,1,583,PR100115,ANDROID,Product101,0,0,0
U130436,0,0,181,Product101,ANDROID,PR100479,0,0,0
U125692,0,5,748,PR100312,WINDOWS,PR100166,0,0,0
U123297,0,7,375,PR100017,WINDOWS,PR100122,0,0,0
U119495,0,1,112,PR100073,ANDROID,PR100073,0,0,0
U116357,1,4,1075,PR100200,WINDOWS,PR100200,2,0,0
U120157,0,1,286,PR100657,WINDOWS,PR100657,0,0,0
U121062,0,1,118,PR100802,WINDOWS,PR100802,0,0,0
U131276,0,0,446,Product101,WINDOWS,Product101,0,0,0
U115397,0,0,350,Product101,ANDROID,Product101,0,0,0
U128550,0,0,48,Product101,WINDOWS,PR100166,0,0,0
