UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U118612,0,23,373,PR100258,WINDOWS,PR100612,0,0
U106426,2,2,72,PR100403,WINDOWS,PR100504,1,2
U102129,1,1,741,PR100737,WINDOWS,PR100737,1,1
U133375,0,0,341,Product101,ANDROID,Product101,0,0
U112303,2,2,80,PR100102,WINDOWS,PR100102,2,45
U107681,1,1,58,PR100085,MAC OS X,PR100085,1,13
U127246,0,1,943,PR100330,WINDOWS,PR100099,0,0
U117895,0,2,50,PR100017,ANDROID,PR100017,0,0
U135361,0,0,199,Product101,WINDOWS,PR100910,0,0
U108190,3,9,58,PR100123,WINDOWS,PR100123,15,16
U112164,2,8,260,PR100017,WINDOWS,PR100102,6,16
U129438,0,0,712,Product101,WINDOWS,Product101,0,0
U114219,2,4,368,PR100544,MAC OS X,PR100368,1,13
U115844,1,1,510,PR100359,IOS,PR100359,1,0
U119144,0,1,53,PR100750,WINDOWS,PR100750,0,0
U121557,0,1,235,PR101111,ANDROID,PR101111,0,0
U127362,0,1,1004,PR100345,ANDROID,PR100345,0,0
U108682,1,2,180,PR100134,WINDOWS,PR100758,1,0
U134202,0,0,66,Product101,ANDROID,PR100488,0,0
U122018,0,4,448,PR100244,WINDOWS,PR100244,0,0
U125862,0,0,162,Product101,ANDROID,PR101668,0,0
U112903,1,2,66,PR100342,WINDOWS,Product101,0,0
U131992,0,0,414,Product101,WINDOWS,PR100363,0,0
U129463,0,0,47,Product101,ANDROID,PR100102,0,0
U107018,1,1,818,PR100017,ANDROID,PR100017,1,0
U102595,1,1,276,PR100312,WINDOWS,PR100312,1,3
U130941,0,0,51,Product101,ANDROID,PR100102,0,0
U134428,0,0,302,Product101,ANDROID,PR100622,0,0
U125463,0,1,1589,PR101887,ANDROID,PR101887,0,0
U135895,0,0,55,Product101,ANDROID,PR100558,0,0
U120623,0,5,269,PR100017,WINDOWS,PR100072,0,0
U125058,0,1,424,PR100415,MAC OS X,PR100415,0,0
U123331,0,1,84,PR100609,MAC OS X,Product101,0,0
U109780,1,6,162,PR101042,WINDOWS,PR101367,10,97
U124010,0,2,678,PR100017,WINDOWS,PR100166,0,0
U130050,0,0,47,Product101,WINDOWS,PR100123,0,0
U118076,0,1,220,PR100047,WINDOWS,PR100047,0,0
U132878,0,0,58,Product101,ANDROID,Product101,0,0
U124306,0,0,784,Product101,LINUX,PR100401,0,0
U121879,0,1,108,PR100119,LINUX,PR100119,0,0
U130697,0,0,42,Product101,WINDOWS,PR100245,0,0
U129696,0,0,238,Product101,WINDOWS,Product101,0,0
U127875,0,1,82,PR100086,WINDOWS,PR100086,0,0
U104952,1,3,51,PR100023,WINDOWS,PR100422,3,0
U123504,0,1,816,PR101917,ANDROID,PR101917,0,0
U104829,0,0,69,Product101,ANDROID,PR100895,0,0
U112735,1,1,924,PR101236,MAC OS X,PR101236,1,0
U123849,0,4,112,PR100017,WINDOWS,PR100390,0,0
U125691,0,2,686,PR100353,WINDOWS,Product101,0,0
U129640,0,0,66,Product101,WINDOWS,PR100200,0,0
U115493,1,1,717,PR100801,MAC OS X,Product101,0,4
U133860,0,0,428,Product101,WINDOWS,PR102451,0,0
U114687,1,1,817,PR100312,ANDROID,PR100312,1,0
U108690,1,1,271,PR100540,WINDOWS,PR100540,1,0
U101644,0,0,438,Product101,IOS,PR100366,0,0
U136949,0,0,216,Product101,WINDOWS,PR100083,0,0
U111523,2,3,372,PR100060,WINDOWS,PR100097,1,5
U126668,0,1,57,PR100730,WINDOWS,PR100730,0,0
U124151,0,0,740,Product101,MAC OS X,Product101,0,0
U109178,2,4,204,PR100758,WINDOWS,PR100000,2,0
U115729,1,2,189,PR100102,ANDROID,PR101637,0,1
U123308,0,1,269,PR100200,WINDOWS,PR100200,0,0
U117643,1,4,70,PR100496,ANDROID,PR100010,1,0
U124669,0,3,621,PR100200,WINDOWS,PR100200,0,0
U121476,0,0,151,Product101,WINDOWS,Product101,0,0
U116903,1,5,1075,PR100162,WINDOWS,PR100162,1,2
U130571,0,0,528,Product101,WINDOWS,Product101,0,0
U117012,1,8,89,PR100885,ANDROID,PR100910,14,0
U130476,0,0,52,Product101,ANDROID,PR100166,0,0
U132812,0,0,78,Product101,MAC OS X,Product101,0,0
U136635,0,0,332,Product101,MAC OS X,Product101,0,0
U106809,6,9,61,PR100524,ANDROID,PR100234,12,0
U135803,0,0,289,Product101,ANDROID,PR100915,0,0
U105574,1,9,1168,PR101575,WINDOWS,PR101575,7,20
U102845,1,1,144,PR100017,WINDOWS,Product101,0,1
U128527,0,0,658,Product101,WINDOWS,PR100051,0,0
U125714,0,1,694,PR100282,ANDROID,PR100282,0,0
U109550,3,21,44,PR100166,WINDOWS,PR100166,9,6
U129240,0,0,47,Product101,WINDOWS,PR100058,0,0
U128839,0,0,74,Product101,WINDOWS,PR100059,0,0
U134312,0,0,88,Product101,WINDOWS,PR100083,0,0
U106461,1,1,109,PR100200,MAC OS X,Product101,0,7
U123694,0,1,369,PR100500,WINDOWS,PR100500,0,0
U110978,2,6,230,PR100145,WINDOWS,PR100428,11,3
U133611,0,0,731,Product101,WINDOWS,PR100301,0,0
U125084,0,1,606,PR100888,WINDOWS,PR100888,0,0
U125405,0,1,44,PR101697,WINDOWS,PR101697,0,0
U123717,0,1,46,PR100146,WINDOWS,PR100146,0,0
U103189,1,1,268,PR100023,WINDOWS,PR100023,1,0
U119509,0,4,294,PR100166,WINDOWS,PR100166,0,0
U125404,0,1,56,PR100269,WINDOWS,PR100269,0,0
U125974,0,2,70,PR100487,WINDOWS,PR100487,0,0
U115614,1,1,207,PR100176,WINDOWS,Product101,0,3
U119343,0,1,290,PR100073,ANDROID,PR100073,0,0
U104261,1,1,55,PR101975,ANDROID,PR101975,1,0
U127436,0,5,84,PR100885,WINDOWS,PR100872,0,0
U109030,1,1,164,PR101608,ANDROID,PR101608,0,0
U127207,0,1,167,PR100307,WINDOWS,PR100307,0,0
U126470,0,0,86,Product101,WINDOWS,PR100252,0,0
U125396,0,7,85,PR101042,ANDROID,PR101707,0,0
U107170,1,1,113,PR100248,WINDOWS,PR100248,1,0
U131445,0,0,66,Product101,WINDOWS,PR100103,0,0
U112189,2,8,138,PR100166,WINDOWS,PR100197,9,8
U132486,0,0,922,Product101,WINDOWS,PR101814,0,0
U132348,0,0,42,Product101,WINDOWS,PR100021,0,0
U110281,1,3,56,PR100241,ANDROID,PR100910,7,2
U122848,0,4,1396,PR100102,MAC OS X,PR100200,0,0
U123294,0,2,1242,PR100308,MAC OS X,PR100308,0,0
U120765,0,2,59,PR100145,WINDOWS,PR100850,0,0
U105384,2,4,1622,PR100166,LINUX,PR100390,3,5
U112571,1,1,705,PR100102,IOS,PR100102,1,3
U125487,0,2,279,PR105933,WINDOWS,Product101,0,0
U133567,0,0,81,Product101,WINDOWS,PR100047,0,0
U136129,0,0,59,Product101,ANDROID,PR100850,0,0
U100334,1,1,2230,PR102194,WINDOWS,PR102194,1,2
U133505,0,0,114,Product101,ANDROID,Product101,0,0
U100616,0,0,167,Product101,WINDOWS,PR100241,0,0
U114887,1,2,147,PR100469,WINDOWS,PR100469,1,0
U130068,0,0,329,Product101,ANDROID,PR100319,0,0
U133816,0,0,281,Product101,WINDOWS,PR100005,0,0
U134333,0,0,87,Product101,WINDOWS,PR101991,0,0
U103771,1,2,345,PR100374,WINDOWS,PR100374,0,10
U123289,0,2,43,PR100096,WINDOWS,PR100096,0,0
U107574,0,0,126,Product101,WINDOWS,PR100453,0,0
U105140,2,2,774,PR100359,ANDROID,PR100359,2,0
U125020,0,1,139,PR100019,WINDOWS,Product101,0,0
U128849,0,0,513,Product101,WINDOWS,Product101,0,0
U100715,0,4,1101,PR100416,WINDOWS,PR100866,0,0
U119250,0,3,222,PR100060,WINDOWS,PR100060,0,0
U115879,1,1,88,PR100115,ANDROID,PR100115,2,0
U110609,2,2,128,PR100571,WINDOWS,PR100835,2,0
U114065,1,1,45,PR100086,WINDOWS,PR100086,0,0
U120450,0,1,251,PR100095,WINDOWS,PR100095,0,0
U132675,0,0,1075,Product101,WINDOWS,PR100441,0,0
U134901,0,0,223,Product101,WINDOWS,PR100102,0,0
U106063,1,3,1893,PR100166,WINDOWS,PR100390,4,2
U136394,0,0,741,Product101,ANDROID,Product101,0,0
U104809,1,2,106,PR100321,MAC OS X,PR100321,2,0
U125019,0,1,555,PR100694,WINDOWS,Product101,0,0
U102543,2,3,79,PR100390,WINDOWS,PR100390,2,2
U130282,0,0,52,Product101,WINDOWS,PR100052,0,0
U106281,1,4,80,PR100469,MAC OS X,PR100055,1,1
U128723,0,0,517,Product101,WINDOWS,PR100024,0,0
U110937,1,2,521,PR100030,UBUNTU,PR101640,0,2
U104171,2,4,122,PR100390,WINDOWS,PR100390,2,8
U127907,0,0,54,Product101,ANDROID,PR100241,0,0
U118646,0,1,601,PR100102,ANDROID,Product101,0,0
U136209,0,0,165,Product101,ANDROID,PR100567,0,0
U123542,0,4,313,PR100498,WINDOWS,PR100997,0,0
U107642,1,0,111,Product101,MAC OS X,Product101,1,0
U109368,1,1,63,PR100113,WINDOWS,PR100113,1,0
U123102,0,1,363,PR100070,WINDOWS,PR100431,0,0
U131649,0,0,71,Product101,WINDOWS,PR100008,0,0
U107076,1,1,229,PR100113,ANDROID,PR100113,1,0
U123996,0,1,684,PR100003,WINDOWS,PR100003,0,0
U136591,0,0,109,Product101,WINDOWS,PR100003,0,0
U113195,1,1,1085,PR100756,WINDOWS,PR100756,2,1
U117792,1,3,284,PR100266,WINDOWS,PR100204,1,5
U124791,0,1,349,PR100333,LINUX,PR100870,0,0
U123430,0,0,44,Product101,ANDROID,PR100166,0,0
U118332,0,1,53,PR100020,WINDOWS,PR100020,0,0
U102375,0,9,192,PR100338,WINDOWS,PR107132,0,0
U117289,1,1,564,PR101249,ANDROID,Product101,0,0
U104735,2,3,232,PR100028,WINDOWS,PR100028,1,0
U118402,0,0,214,Product101,WINDOWS,Product101,0,0
U104260,1,9,887,PR109307,MAC OS X,PR100241,1,1
U111503,2,2,138,PR100312,ANDROID,PR100312,2,0
U118282,0,1,44,PR100073,WINDOWS,Product101,0,0
U105763,2,13,85,PR100152,WINDOWS,PR100534,2,1
U127132,0,1,108,PR101112,WINDOWS,PR100012,0,0
U120513,0,3,664,PR100541,WINDOWS,PR100541,0,0
U124207,0,1,1202,PR100060,LINUX,PR100060,0,0
U104774,1,3,1004,PR100017,WINDOWS,PR100484,3,3
U135839,0,0,44,Product101,ANDROID,PR101381,0,0
U112752,1,10,2249,PR100390,LINUX,PR100072,11,12
U112297,1,6,629,PR101030,WINDOWS,PR100287,6,9
U135531,0,0,45,Product101,WINDOWS,PR100037,0,0
U127014,0,1,952,PR100483,ANDROID,PR100483,0,0
U110447,3,6,254,PR100134,WINDOWS,PR100176,5,1
U126069,0,0,1336,Product101,WINDOWS,PR100758,0,0
U127118,0,1,409,PR100178,MAC OS X,PR100178,0,0
U103022,0,0,118,Product101,ANDROID,Product101,0,0
U128559,0,0,290,Product101,WINDOWS,Product101,0,0
U131253,0,0,58,Product101,WINDOWS,PR100028,0,0
U132449,0,0,66,Product101,WINDOWS,PR100086,0,0
U114949,1,2,110,PR100279,MAC OS X,PR100279,0,3
U105890,4,10,593,PR100255,LINUX,PR100147,10,10
U132029,0,0,163,Product101,WINDOWS,PR100829,0,0
U133944,0,0,890,Product101,WINDOWS,PR100397,0,0
U119428,0,2,67,PR100850,ANDROID,PR100850,0,0
U104793,2,8,160,PR101042,WINDOWS,PR100373,10,49
U114929,2,3,96,PR100859,ANDROID,PR100859,3,6
U103240,5,25,1279,PR101019,ANDROID,PR100400,13,16
U112540,1,1,1059,PR100748,WINDOWS,PR100748,1,60
U106276,4,18,56,PR100102,ANDROID,PR101574,27,32
U126547,0,1,1200,PR100786,WINDOWS,PR100786,0,0
U110083,1,2,178,PR100629,ANDROID,PR100028,1,0
U109492,2,1,955,PR100036,WINDOWS,PR100036,2,0
U134974,0,0,204,Product101,WINDOWS,PR100872,0,0
U108390,1,2,207,PR100453,WINDOWS,PR100910,2,1
U129278,0,0,74,Product101,WINDOWS,PR100051,0,0
U124811,0,1,81,PR100573,WINDOWS,PR100573,0,0
U115065,2,13,433,PR100086,WINDOWS,PR100050,17,10
U133414,0,0,45,Product101,ANDROID,PR101608,0,0
U119499,0,1,73,PR100428,WINDOWS,PR100055,0,0
U124171,0,1,67,PR100138,WINDOWS,PR100138,0,0
U119401,0,1,999,PR100338,ANDROID,PR100338,0,0
U134812,0,0,52,Product101,WINDOWS,PR100166,0,0
U129246,0,0,54,Product101,ANDROID,Product101,0,0
U103895,2,1,57,PR100801,ANDROID,PR100801,1,0
U131469,0,0,185,Product101,WINDOWS,PR100885,0,0
U119199,0,2,156,PR101637,ANDROID,Product101,0,0
U132222,0,0,46,Product101,WINDOWS,PR100070,0,0
U127945,0,2,1560,PR100017,MAC OS X,PR100017,0,0
U106324,0,2,108,PR100942,ANDROID,PR100942,0,0
U103424,2,13,68,PR100390,WINDOWS,PR100390,4,15
U102141,0,1,1927,PR100166,ANDROID,PR100166,0,0
U133341,0,0,607,Product101,ANDROID,PR100850,0,0
U121971,0,2,81,PR100145,ANDROID,PR100145,0,0
U134992,0,0,537,Product101,WINDOWS,PR100833,0,0
U120241,0,2,740,PR100283,WINDOWS,PR100283,0,0
U102732,2,3,936,PR100374,WINDOWS,PR100839,3,6
U126179,0,1,1192,PR100017,IOS,Product101,0,0
U126527,0,5,232,PR102260,WINDOWS,PR101322,0,0
U122998,0,1,88,PR100117,WINDOWS,PR100117,0,0
U132918,0,0,63,Product101,ANDROID,PR101814,0,0
U113309,1,1,61,PR100283,WINDOWS,PR100379,0,3
U108424,1,3,167,PR100470,ANDROID,PR100320,1,2
U115679,1,1,1487,PR101091,WINDOWS,PR101091,1,0
U126970,0,2,403,PR100773,MAC OS X,PR100209,0,0
U114715,0,1,603,PR101517,WINDOWS,PR101517,0,0
U128911,0,0,142,Product101,MAC OS X,PR100161,0,0
U131774,0,0,776,Product101,WINDOWS,PR100859,0,0
U117286,1,1,387,PR100977,WINDOWS,PR100977,1,1
U113826,1,4,53,PR100047,LINUX,PR100142,0,0
U100864,0,0,116,Product101,ANDROID,PR102245,0,0
U119692,0,6,141,PR100113,WINDOWS,PR100086,0,0
U131858,0,0,186,Product101,WINDOWS,PR100200,0,0
U121953,0,0,81,Product101,ANDROID,Product101,0,0
U105319,2,5,179,PR100166,WINDOWS,PR100095,7,4
U124435,0,2,128,PR100844,WINDOWS,PR100844,0,0
U110645,3,8,164,PR100142,WINDOWS,PR100498,6,6
U120290,0,1,124,PR100071,UBUNTU,PR100071,0,0
U102589,2,4,377,PR100163,ANDROID,PR100012,1,1
U116913,1,2,274,PR100910,WINDOWS,PR100910,1,1
U116744,1,2,294,PR100545,WINDOWS,PR100545,1,2
U109427,1,2,1203,PR100446,ANDROID,PR100474,2,1
U114185,0,1,43,PR100936,WINDOWS,PR100936,0,0
U118180,0,0,290,Product101,ANDROID,PR100241,0,0
U106598,1,1,885,PR100219,ANDROID,PR100219,1,0
U118895,0,0,279,Product101,WINDOWS,Product101,0,0
U106580,1,3,781,PR100282,ANDROID,PR100352,1,0
U101591,2,25,89,PR100363,WINDOWS,PR101106,11,13
U135203,0,0,43,Product101,ANDROID,PR100864,0,0
U128855,0,0,66,Product101,WINDOWS,Product101,0,0
U115363,1,1,276,PR100017,WINDOWS,Product101,0,1
U110958,1,0,346,Product101,ANDROID,PR101522,1,0
U115400,1,2,246,PR100145,ANDROID,PR100145,3,5
U124798,0,1,48,PR100613,WINDOWS,PR100613,0,0
U128414,0,0,198,Product101,WINDOWS,PR100054,0,0
U123057,0,1,73,PR100662,WINDOWS,PR100662,0,0
U102869,3,7,69,PR100017,ANDROID,PR100017,19,70
U120233,0,1,61,PR101249,ANDROID,PR101249,0,0
U129772,0,0,75,Product101,ANDROID,PR100209,0,0
U115998,1,2,670,PR102519,WINDOWS,PR102519,2,5
U109355,1,3,693,PR100166,WINDOWS,PR100166,0,4
U131424,0,0,152,Product101,WINDOWS,PR100483,0,0
U115685,1,2,179,PR100145,ANDROID,PR100145,2,1
U110762,2,5,89,PR100374,WINDOWS,PR100578,1,3
U129492,0,0,58,Product101,MAC OS X,Product101,0,0
U116134,0,1,132,PR100072,WINDOWS,PR100072,0,0
U102510,0,1,1027,PR100036,ANDROID,PR100036,0,0
U124522,0,1,64,PR100026,WINDOWS,PR100026,0,0
U121109,0,1,145,PR100051,WINDOWS,PR100051,0,0
U132041,0,0,114,Product101,WINDOWS,PR100487,0,0
U100843,0,0,68,Product101,WINDOWS,Product101,0,0
U126442,0,0,82,Product101,ANDROID,Product101,0,0
U113504,1,1,136,PR100522,WINDOWS,Product101,0,1
U109235,2,1,87,PR100765,WINDOWS,PR100765,2,0
U119502,0,4,2092,PR100051,MAC OS X,PR100102,0,0
U124461,0,1,124,PR100087,WINDOWS,PR100087,0,0
U104164,0,3,581,PR100166,WINDOWS,PR100553,0,0
U135318,0,0,67,Product101,WINDOWS,PR100872,0,0
U136688,0,0,1265,Product101,ANDROID,Product101,0,0
U130199,0,0,116,Product101,WINDOWS,Product101,0,0
U122570,0,1,67,PR100901,ANDROID,PR100901,0,0
U130537,0,0,455,Product101,ANDROID,PR100301,0,0
U104135,4,4,399,PR100017,ANDROID,PR100873,6,0
U105795,1,1,90,PR100431,WINDOWS,PR100431,1,0
U113082,1,1,679,PR100017,WINDOWS,PR100017,2,4
U130419,0,0,319,Product101,ANDROID,PR100036,0,0
U105915,0,4,48,PR100017,WINDOWS,PR100040,0,0
U119051,0,1,52,PR100788,ANDROID,PR100409,0,0
U122974,0,1,86,PR100762,WINDOWS,PR100762,0,0
U130176,0,0,86,Product101,WINDOWS,PR102202,0,0
U118552,0,1,254,PR100200,WINDOWS,PR100200,0,0
U110106,2,2,531,PR100095,WINDOWS,PR100095,1,4
U113855,2,3,385,PR100263,WINDOWS,PR101556,1,1
U135458,0,0,97,Product101,ANDROID,PR100461,0,0
U126737,0,1,370,PR100330,WINDOWS,Product101,0,0
U122161,0,1,84,PR100150,ANDROID,PR100150,0,0
U121710,0,2,300,PR100086,WINDOWS,PR100272,0,0
U101790,0,0,169,Product101,ANDROID,PR100084,0,0
U117981,0,1,72,PR100073,ANDROID,Product101,0,0
U106621,2,3,236,PR100378,WINDOWS,PR100190,2,3
U135689,0,0,182,Product101,WINDOWS,Product101,0,0
U135374,0,0,44,Product101,WINDOWS,PR100060,0,0
U128024,0,1,289,PR100017,WINDOWS,PR100017,0,0
U114584,1,1,398,PR100434,WINDOWS,Product101,0,1
U123487,0,3,53,PR100147,WINDOWS,PR100102,0,0
U133258,0,0,99,Product101,WINDOWS,PR102746,0,0
U115139,1,1,112,PR100017,WINDOWS,PR100017,1,2
U111098,1,1,198,PR100017,WINDOWS,PR100017,3,5
U132724,0,0,70,Product101,WINDOWS,PR100072,0,0
U112921,1,9,448,PR100028,WINDOWS,PR102441,2,2
U128033,0,1,76,PR100578,WINDOWS,Product101,0,0
U136102,0,0,42,Product101,ANDROID,PR101381,0,0
U131348,0,0,50,Product101,ANDROID,PR100453,0,0
U122084,0,4,118,PR100181,WINDOWS,PR100181,0,0
U113917,1,3,928,PR100166,UBUNTU,PR100166,2,3
U120668,0,3,49,PR100017,ANDROID,PR100390,0,0
U104229,2,3,112,PR100420,MAC OS X,PR100321,0,9
U121201,0,2,47,PR100060,WINDOWS,Product101,0,0
U103970,1,8,1774,PR100036,ANDROID,PR100287,0,1
U118839,0,2,561,PR100017,WINDOWS,PR100106,0,0
U106804,1,1,49,PR100234,ANDROID,PR100234,1,0
U101724,1,0,451,Product101,ANDROID,Product101,1,1
U125599,0,1,118,PR100102,ANDROID,PR100102,0,0
U135759,0,0,73,Product101,WINDOWS,PR100747,0,0
U105407,1,1,943,PR100000,WINDOWS,PR100000,1,0
U114784,1,1,184,PR100833,WINDOWS,Product101,0,2
U113695,1,1,138,PR100017,ANDROID,Product101,0,0
U129656,0,0,256,Product101,ANDROID,PR102663,0,0
U128504,0,0,959,Product101,WINDOWS,PR101570,0,0
U125744,0,2,108,PR100080,WINDOWS,PR100080,0,0
U134244,0,0,160,Product101,WINDOWS,PR100017,0,0
U125295,0,2,121,PR100012,WINDOWS,PR100130,0,0
U101993,2,5,110,PR100000,WINDOWS,PR100204,2,0
U134075,0,0,58,Product101,WINDOWS,PR100486,0,0
U123966,0,2,326,PR100020,WINDOWS,Product101,0,0
U112298,0,0,51,Product101,WINDOWS,PR103055,0,0
U121702,0,2,118,PR100017,WINDOWS,PR100017,0,0
U129380,0,0,92,Product101,MAC OS X,PR100145,0,0
U117455,1,1,121,PR100942,WINDOWS,PR100942,1,0
U130278,0,0,82,Product101,ANDROID,PR100108,0,0
U131998,0,0,44,Product101,WINDOWS,PR100059,0,0
U119069,0,2,145,PR100036,WINDOWS,PR100036,0,0
U112507,1,2,83,PR100120,WINDOWS,PR100120,1,0
U124796,0,1,345,PR100479,ANDROID,PR100479,0,0
U123874,0,3,890,PR100244,WINDOWS,PR100166,0,0
U112102,3,12,1304,PR100927,WINDOWS,PR100390,12,18
U128300,0,1,241,PR100086,WINDOWS,PR100086,0,0
U106292,4,7,500,PR100051,WINDOWS,PR100070,13,11
U119076,0,1,224,PR100080,WINDOWS,PR100080,0,0
U128046,0,5,75,PR110389,WINDOWS,PR110387,0,0
U130261,0,0,110,Product101,ANDROID,PR100166,0,0
U124152,0,2,295,PR100122,WINDOWS,PR100017,0,0
U111058,1,3,69,PR100217,WINDOWS,PR100393,0,2
U133887,0,0,154,Product101,WINDOWS,PR100209,0,0
U125421,0,1,2256,PR100852,WINDOWS,Product101,0,0
U110580,1,1,814,PR100320,WINDOWS,PR100320,1,0
U116595,1,3,696,PR100083,ANDROID,PR100719,2,0
U125934,0,1,408,PR101618,WINDOWS,PR101618,0,0
U119916,0,0,57,Product101,WINDOWS,PR100102,0,0
U123490,0,1,606,PR100872,LINUX,PR100872,0,0
U131176,0,0,286,Product101,WINDOWS,PR100060,0,0
U107205,2,2,87,PR100469,ANDROID,PR100469,1,0
U124108,0,2,371,PR100070,WINDOWS,PR100070,0,0
U128329,0,1,57,PR100021,WINDOWS,PR100021,0,0
U125438,0,1,142,PR100017,WINDOWS,PR100017,0,0
U133771,0,0,44,Product101,WINDOWS,PR100086,0,0
U124869,0,1,94,PR100269,WINDOWS,PR100269,0,0
U132802,0,0,59,Product101,ANDROID,Product101,0,0
U128566,0,0,264,Product101,WINDOWS,PR100166,0,0
U110328,1,1,72,PR100369,MAC OS X,PR100369,1,0
U113092,1,1,299,PR100017,ANDROID,PR100017,1,1
U120655,0,2,58,PR100017,ANDROID,PR100859,0,0
U134169,0,0,143,Product101,LINUX,PR100048,0,0
U106777,3,10,269,PR101042,WINDOWS,PR100166,4,4
U113742,1,2,58,PR100694,WINDOWS,PR101181,1,4
U125047,0,2,121,PR100591,WINDOWS,PR100591,0,0
U107488,1,3,543,PR100058,WINDOWS,PR100058,1,2
U110616,1,1,475,PR100252,WINDOWS,PR100188,0,2
U120487,0,1,123,PR100013,WINDOWS,PR100083,0,0
U135807,0,0,334,Product101,WINDOWS,PR100244,0,0
U133042,0,0,125,Product101,ANDROID,PR100797,0,0
U134576,0,0,494,Product101,IOS,PR100064,0,0
U124230,0,0,570,Product101,WINDOWS,PR100082,0,0
U132681,0,0,104,Product101,WINDOWS,PR100047,0,0
U115037,1,1,257,PR100017,ANDROID,PR100017,1,0
U121128,0,0,696,Product101,WINDOWS,PR101123,0,0
U104445,3,7,97,PR100057,WINDOWS,PR100057,10,33
U112572,2,12,1426,PR100147,WINDOWS,PR100088,3,3
U123863,0,0,369,Product101,ANDROID,PR102563,0,0
U102077,2,5,435,PR101273,WINDOWS,PR100739,2,0
U118726,0,1,119,PR100241,ANDROID,PR100241,0,0
U128607,0,0,816,Product101,MAC OS X,PR100522,0,0
U107456,3,6,431,PR100269,WINDOWS,PR100244,3,95
U114214,1,2,100,PR100359,LINUX,PR100399,4,5
U104212,3,3,559,PR100466,WINDOWS,PR100466,1,4
U136634,0,0,79,Product101,LINUX,PR100072,0,0
U135587,0,0,42,Product101,ANDROID,PR100166,0,0
U135875,0,0,1695,Product101,MAC OS X,Product101,0,0
U100798,1,5,58,PR101575,WINDOWS,PR100390,0,1
U105877,3,10,495,PR100910,WINDOWS,PR101062,18,11
U120425,0,4,103,PR100390,UBUNTU,PR102442,0,0
U116441,1,2,399,PR100102,WINDOWS,PR100200,1,0
U127159,0,1,1086,PR100200,ANDROID,PR100200,0,0
U125872,0,1,54,PR100355,WINDOWS,PR100003,0,0
U107841,1,9,356,PR100500,CHROME OS,PR100080,1,13
U130862,0,0,283,Product101,WINDOWS,PR100206,0,0
U105862,2,1,52,PR100522,WINDOWS,PR100522,1,4
U101284,2,7,201,PR100200,WINDOWS,PR100200,1,10
U110300,1,2,70,PR100106,WINDOWS,PR100106,2,0
U124684,0,4,544,PR100024,WINDOWS,PR100030,0,0
U119900,0,3,251,PR100003,WINDOWS,PR100197,0,0
U130116,0,0,569,Product101,ANDROID,PR100145,0,0
U126622,0,2,719,PR100222,WINDOWS,PR100222,0,0
U113605,2,2,571,PR100432,ANDROID,PR100432,3,1
U125402,0,1,53,PR100364,WINDOWS,Product101,0,0
U110399,1,3,67,PR101030,WINDOWS,PR100017,6,14
U106771,2,2,47,PR100873,MAC OS X,PR100017,1,5
U102034,4,9,210,PR102229,ANDROID,PR101151,10,12
U109721,2,1,84,PR100849,LINUX,PR100849,2,1
U123122,0,1,132,PR101447,WINDOWS,Product101,0,0
U121321,0,2,1535,PR100657,WINDOWS,PR101366,0,0
U117924,0,3,202,PR100166,WINDOWS,PR107623,0,0
U102325,0,4,237,PR100102,WINDOWS,PR100355,0,0
U108787,2,3,166,PR100099,WINDOWS,PR100522,1,5
U116636,1,4,1169,PR100019,WINDOWS,PR100019,2,34
U108823,2,3,1207,PR100415,WINDOWS,PR100352,1,61
U102165,2,2,361,PR100152,WINDOWS,PR100152,3,0
U120254,0,4,392,PR100063,MAC OS X,PR100063,0,0
U124319,0,1,398,PR100133,WINDOWS,Product101,0,0
U131188,0,0,273,Product101,ANDROID,PR100254,0,0
U132431,0,0,50,Product101,WINDOWS,Product101,0,0
U113224,2,2,435,PR100432,WINDOWS,PR100432,2,0
U134782,0,0,62,Product101,WINDOWS,PR100321,0,0
U118218,0,0,45,Product101,ANDROID,PR101195,0,0
U131949,0,0,282,Product101,WINDOWS,PR102072,0,0
U132115,0,0,327,Product101,WINDOWS,PR100200,0,0
U116749,1,10,282,PR100171,WINDOWS,PR100079,1,52
U113574,1,1,334,PR100352,ANDROID,PR100352,1,0
U106199,1,1,76,PR100289,WINDOWS,PR100289,2,2
U111763,2,4,74,PR100083,WINDOWS,PR100083,3,16
U129133,0,0,132,Product101,ANDROID,PR100850,0,0
U108035,3,3,943,PR100134,WINDOWS,PR100134,3,0
U115948,1,5,905,PR100401,WINDOWS,PR100101,1,1
U128833,0,0,60,Product101,WINDOWS,PR100269,0,0
U119647,0,3,56,PR100206,ANDROID,PR101002,0,0
U112485,1,2,538,PR100258,WINDOWS,PR101339,1,0
U119797,0,2,64,PR100070,MAC OS X,PR100070,0,0
U110498,0,0,1089,Product101,WINDOWS,PR100661,0,0
U132217,0,0,48,Product101,ANDROID,PR100850,0,0
U117693,1,3,165,PR100166,WINDOWS,PR100363,2,4
U114087,2,2,48,PR100200,WINDOWS,PR100200,2,7
U135871,0,0,1194,Product101,WINDOWS,PR100063,0,0
U110882,0,0,1755,Product101,WINDOWS,Product101,0,0
